employee_id,employee_super_region,year_nbr,month_nbr,active_days,interactions_count,pitches_count,wins_count,,,,
88062,EMEA,2020,10,16,81,262,84,,,,
88062,EMEA,2020,11,19,98,352,80,,,,
88062,EMEA,2020,12,10,52,209,46,,,,
88065,EMEA,2020,5,5,6,\N,\N,,,,
88065,EMEA,2020,6,14,84,264,67,,,,
88065,EMEA,2020,7,15,87,240,71,,,,
88065,EMEA,2020,8,15,92,258,43,,,,
88065,EMEA,2020,9,18,108,282,58,,,,
88065,EMEA,2020,10,15,89,224,71,,,,
88065,EMEA,2020,11,19,109,251,79,,,,
88065,EMEA,2020,12,15,88,199,37,,,,
88241,\N,2020,5,5,11,\N,\N,,,,
88241,\N,2020,6,10,88,124,37,,,,
88241,\N,2020,7,15,117,243,57,,,,
88241,\N,2020,8,9,71,204,32,,,,
88241,\N,2020,9,18,130,311,55,,,,
88241,\N,2020,10,13,134,247,38,,,,
88337,\N,2020,5,7,9,\N,\N,,,,
88337,\N,2020,6,17,245,437,70,,,,
88337,\N,2020,7,1,6,6,0,,,,
88337,\N,2020,8,16,147,226,54,,,,
88337,\N,2020,9,22,189,473,74,,,,
88337,\N,2020,10,22,207,428,96,,,,
88337,\N,2020,11,16,135,317,59,,,,
88337,\N,2020,12,16,119,267,47,,,,
88344,AMER,2020,5,5,7,\N,\N,,,,
88344,AMER,2020,6,18,163,807,122,,,,
88344,AMER,2020,7,18,163,827,61,,,,
88344,AMER,2020,8,16,132,576,43,,,,
88344,AMER,2020,9,18,159,483,53,,,,
88344,AMER,2020,10,20,183,601,90,,,,
88344,AMER,2020,11,19,183,572,84,,,,
88344,AMER,2020,12,12,124,443,58,,,,
88410,EMEA,2020,5,3,3,\N,\N,,,,
88410,EMEA,2020,6,15,258,338,64,,,,
88410,EMEA,2020,7,18,127,370,110,,,,
88410,EMEA,2020,8,17,127,331,54,,,,
88410,EMEA,2020,9,21,135,242,31,,,,
88410,EMEA,2020,10,19,125,285,111,,,,
88410,EMEA,2020,11,19,127,259,42,,,,
88410,EMEA,2020,12,16,103,300,45,,,,
88498,EMEA,2020,5,7,11,\N,\N,,,,
88498,EMEA,2020,6,14,116,241,51,,,,
88498,EMEA,2020,7,17,82,177,58,,,,
88498,EMEA,2020,8,14,91,223,86,,,,
88498,EMEA,2020,9,18,113,247,53,,,,
88498,EMEA,2020,10,20,115,235,49,,,,
88498,EMEA,2020,11,14,78,202,30,,,,
88498,EMEA,2020,12,12,77,203,25,,,,
88498,EMEA,2021,1,1,1,3,0,,,,
88645,APAC,2020,5,6,8,\N,\N,,,,
88645,APAC,2020,6,16,182,265,42,,,,
88645,APAC,2020,7,12,84,180,42,,,,
88645,APAC,2020,8,17,146,367,83,,,,
88645,APAC,2020,9,14,89,266,65,,,,
88645,APAC,2020,10,11,71,220,60,,,,
88645,APAC,2020,11,20,128,331,103,,,,
88645,APAC,2020,12,14,104,307,101,,,,
88673,\N,2020,11,1,1,1,0,,,,
88673,\N,2020,12,14,83,253,71,,,,
88694,\N,2020,6,14,131,243,78,,,,
88694,\N,2020,7,15,129,289,67,,,,
88694,\N,2020,8,8,56,129,38,,,,
88694,\N,2020,9,9,63,149,38,,,,
88694,\N,2020,10,14,88,188,39,,,,
88694,\N,2020,11,13,86,196,35,,,,
88694,\N,2020,12,9,49,129,16,,,,
88695,APAC,2020,5,2,3,\N,\N,,,,
88695,APAC,2020,6,16,116,255,74,,,,
88695,APAC,2020,10,15,89,212,23,,,,
88695,APAC,2020,11,10,57,169,44,,,,
88695,APAC,2020,12,10,64,193,30,,,,
88721,APAC,2020,5,6,30,\N,\N,,,,
88721,APAC,2020,6,14,153,248,47,,,,
88721,APAC,2020,7,10,93,187,31,,,,
88721,APAC,2020,8,13,124,280,74,,,,
88721,APAC,2020,9,19,171,353,95,,,,
88721,APAC,2020,10,16,139,353,76,,,,
88721,APAC,2020,11,16,128,326,73,,,,
88721,APAC,2020,12,9,69,217,39,,,,
88753,LATAM,2020,5,2,2,\N,\N,,,,
88753,LATAM,2020,6,13,97,148,29,,,,
88753,LATAM,2020,7,18,131,228,72,,,,
88753,LATAM,2020,8,17,111,251,69,,,,
88753,LATAM,2020,9,19,126,302,83,,,,
88753,LATAM,2020,10,22,133,338,81,,,,
88753,LATAM,2020,11,16,92,219,67,,,,
88753,LATAM,2020,12,11,60,155,46,,,,
88753,LATAM,2021,1,2,2,4,3,,,,
89018,APAC,2020,6,2,9,12,5,,,,
89018,APAC,2020,10,17,99,273,122,,,,
89018,APAC,2020,11,14,73,115,75,,,,
89018,APAC,2020,12,4,19,61,16,,,,
89065,APAC,2020,5,1,1,\N,\N,,,,
89065,APAC,2020,6,15,184,197,34,,,,
89065,APAC,2020,7,13,173,201,24,,,,
89065,APAC,2020,8,14,126,187,69,,,,
89065,APAC,2020,9,20,161,268,83,,,,
89065,APAC,2020,10,19,119,230,68,,,,
89065,APAC,2020,11,19,142,208,46,,,,
89065,APAC,2020,12,14,114,246,42,,,,
89174,APAC,2020,5,4,9,\N,\N,,,,
89174,APAC,2020,6,15,165,371,67,,,,
89174,APAC,2020,7,12,150,393,98,,,,
89174,APAC,2020,8,14,135,320,69,,,,
89174,APAC,2020,9,17,146,310,95,,,,
89174,APAC,2020,10,17,151,383,146,,,,
89174,APAC,2020,11,19,154,343,72,,,,
89174,APAC,2020,12,12,88,203,46,,,,
89227,EMEA,2020,6,16,53,53,2,,,,
89227,EMEA,2020,7,17,51,51,1,,,,
89227,EMEA,2020,8,14,36,36,1,,,,
89227,EMEA,2020,10,4,4,4,0,,,,
89245,APAC,2020,5,7,35,\N,\N,,,,
89245,APAC,2020,6,9,137,215,21,,,,
89245,APAC,2020,7,15,106,378,67,,,,
89245,APAC,2020,8,15,87,400,83,,,,
89245,APAC,2020,9,14,97,457,80,,,,
89245,APAC,2020,10,7,56,235,33,,,,
89245,APAC,2020,11,20,141,691,133,,,,
89245,APAC,2020,12,12,74,300,27,,,,
89366,AMER,2020,8,20,90,176,75,,,,
89366,AMER,2020,9,18,203,246,111,,,,
89366,AMER,2020,10,15,97,201,75,,,,
89366,AMER,2020,11,15,103,223,65,,,,
89366,AMER,2020,12,8,47,131,32,,,,
89407,\N,2020,5,6,22,\N,\N,,,,
89407,\N,2020,6,15,142,320,59,,,,
89407,\N,2020,7,14,112,173,44,,,,
89407,\N,2020,8,15,106,291,59,,,,
89407,\N,2020,9,12,101,300,56,,,,
89407,\N,2020,10,15,106,447,73,,,,
89407,\N,2020,11,20,136,226,57,,,,
89407,\N,2020,12,12,85,126,21,,,,
89454,APAC,2020,5,3,5,\N,\N,,,,
89454,APAC,2020,6,16,128,230,50,,,,
89454,APAC,2020,7,6,36,77,24,,,,
89454,APAC,2020,8,12,95,271,59,,,,
89454,APAC,2020,9,22,161,419,99,,,,
89454,APAC,2020,10,17,123,338,51,,,,
89454,APAC,2020,11,19,133,276,44,,,,
89454,APAC,2020,12,12,85,155,37,,,,
89495,APAC,2020,5,3,4,\N,\N,,,,
89495,APAC,2020,6,5,26,80,19,,,,
89495,APAC,2020,10,12,53,163,45,,,,
89495,APAC,2020,11,15,99,412,89,,,,
89495,APAC,2020,12,13,64,199,29,,,,
89717,AMER,2020,5,3,9,\N,\N,,,,
89717,AMER,2020,6,18,173,391,121,,,,
89717,AMER,2020,7,14,113,259,91,,,,
89717,AMER,2020,8,15,128,393,142,,,,
89717,AMER,2020,9,21,205,348,106,,,,
89717,AMER,2020,10,21,179,603,150,,,,
89717,AMER,2020,11,20,174,506,162,,,,
89717,AMER,2020,12,14,126,434,107,,,,
89981,EMEA,2020,5,3,4,\N,\N,,,,
89981,EMEA,2020,6,16,245,410,142,,,,
89981,EMEA,2020,7,13,121,332,86,,,,
89981,EMEA,2020,8,14,155,337,100,,,,
89981,EMEA,2020,9,18,214,467,106,,,,
89981,EMEA,2020,10,17,143,352,119,,,,
89981,EMEA,2020,11,14,119,263,50,,,,
89981,EMEA,2020,12,13,111,329,58,,,,
89991,APAC,2020,5,3,3,\N,\N,,,,
89991,APAC,2020,6,18,177,845,93,,,,
89991,APAC,2020,7,15,138,710,38,,,,
89991,APAC,2020,8,16,148,648,83,,,,
89991,APAC,2020,9,22,199,376,99,,,,
89991,APAC,2020,10,16,129,355,83,,,,
89991,APAC,2020,11,19,159,434,109,,,,
89991,APAC,2020,12,8,58,176,38,,,,
90019,APAC,2020,6,14,132,353,59,,,,
90019,APAC,2020,7,17,159,339,90,,,,
90019,APAC,2020,8,16,134,331,75,,,,
90019,APAC,2020,9,18,155,481,79,,,,
90019,APAC,2020,10,17,130,354,76,,,,
90019,APAC,2020,11,17,128,386,54,,,,
90019,APAC,2020,12,11,86,257,39,,,,
90095,\N,2020,6,17,152,338,82,,,,
90095,\N,2020,7,17,132,417,96,,,,
90095,\N,2020,8,16,118,328,77,,,,
90095,\N,2020,9,18,147,288,84,,,,
90095,\N,2020,10,5,31,70,17,,,,
90095,\N,2020,11,15,95,233,39,,,,
90095,\N,2020,12,12,75,191,47,,,,
90100,APAC,2020,5,8,15,\N,\N,,,,
90100,APAC,2020,6,16,192,241,60,,,,
90100,APAC,2020,7,9,47,60,5,,,,
90100,APAC,2020,8,11,86,208,74,,,,
90100,APAC,2020,9,22,183,484,85,,,,
90100,APAC,2020,10,20,139,364,90,,,,
90100,APAC,2020,11,19,132,363,68,,,,
90100,APAC,2020,12,13,87,234,35,,,,
90336,APAC,2020,5,1,1,\N,\N,,,,
90336,APAC,2020,6,14,159,217,87,,,,
90336,APAC,2020,7,16,152,266,85,,,,
90336,APAC,2020,8,8,74,118,48,,,,
90336,APAC,2020,9,16,134,234,79,,,,
90336,APAC,2020,10,13,114,200,59,,,,
90336,APAC,2020,11,10,87,123,32,,,,
90336,APAC,2020,12,9,44,74,17,,,,
90436,\N,2020,7,6,49,158,24,,,,
90436,\N,2020,8,6,54,139,39,,,,
90436,\N,2020,9,13,93,309,90,,,,
90436,\N,2020,10,11,70,228,38,,,,
90436,\N,2020,11,11,74,172,35,,,,
90436,\N,2020,12,8,43,132,22,,,,
90454,APAC,2020,6,5,52,147,59,,,,
90454,APAC,2020,7,11,84,231,87,,,,
90454,APAC,2020,8,13,107,288,60,,,,
90454,APAC,2020,9,21,153,452,106,,,,
90454,APAC,2020,10,18,127,422,102,,,,
90454,APAC,2020,12,4,25,67,15,,,,
90683,LATAM,2020,5,4,6,\N,\N,,,,
90683,LATAM,2020,6,17,156,270,74,,,,
90683,LATAM,2020,7,17,144,316,65,,,,
90683,LATAM,2020,8,16,154,457,83,,,,
90683,LATAM,2020,9,20,196,575,106,,,,
90683,LATAM,2020,10,15,129,353,75,,,,
90683,LATAM,2020,11,18,177,482,99,,,,
90683,LATAM,2020,12,15,132,357,68,,,,
90683,LATAM,2021,1,1,1,2,2,,,,
90689,EMEA,2020,7,13,89,132,72,,,,
90689,EMEA,2020,8,15,101,259,77,,,,
90689,EMEA,2020,9,18,115,255,98,,,,
90689,EMEA,2020,10,15,101,174,58,,,,
90689,EMEA,2020,11,20,125,199,55,,,,
90689,EMEA,2020,12,12,87,99,43,,,,
90689,EMEA,2021,1,1,2,2,0,,,,
90698,\N,2020,5,6,15,\N,\N,,,,
90698,\N,2020,6,11,119,152,26,,,,
90698,\N,2020,7,7,57,71,12,,,,
90698,\N,2020,8,16,121,250,48,,,,
90698,\N,2020,9,16,144,263,54,,,,
90698,\N,2020,10,22,163,261,34,,,,
90747,EMEA,2020,5,3,5,\N,\N,,,,
90747,EMEA,2020,6,17,131,247,85,,,,
90747,EMEA,2020,7,18,114,252,67,,,,
90747,EMEA,2020,8,14,95,270,66,,,,
90747,EMEA,2020,9,19,102,303,72,,,,
90747,EMEA,2020,10,16,81,254,66,,,,
90747,EMEA,2020,11,17,97,293,83,,,,
90747,EMEA,2020,12,10,66,188,51,,,,
90801,APAC,2020,5,1,1,\N,\N,,,,
90801,APAC,2020,6,17,173,461,157,,,,
90801,APAC,2020,7,18,204,315,57,,,,
90801,APAC,2020,8,9,79,130,28,,,,
90801,APAC,2020,9,14,127,266,47,,,,
90801,APAC,2020,10,20,183,389,70,,,,
90801,APAC,2020,11,18,173,462,58,,,,
90801,APAC,2020,12,13,109,249,34,,,,
90839,APAC,2020,6,13,142,308,64,,,,
90839,APAC,2020,7,15,118,352,101,,,,
90839,APAC,2020,8,17,104,308,97,,,,
90839,APAC,2020,9,11,66,168,70,,,,
90839,APAC,2020,10,18,102,335,92,,,,
90839,APAC,2020,11,14,90,252,89,,,,
90839,APAC,2020,12,11,66,205,62,,,,
90858,EMEA,2020,6,14,72,84,14,,,,
90858,EMEA,2020,7,17,79,150,42,,,,
90858,EMEA,2020,8,17,147,240,69,,,,
90858,EMEA,2020,9,16,80,149,22,,,,
90858,EMEA,2020,10,14,64,196,22,,,,
90858,EMEA,2020,11,15,83,377,64,,,,
90858,EMEA,2020,12,14,59,215,35,,,,
90872,LATAM,2020,5,2,3,\N,\N,,,,
90872,LATAM,2020,6,15,145,273,70,,,,
90872,LATAM,2020,7,14,110,241,64,,,,
90872,LATAM,2020,8,16,132,439,96,,,,
90872,LATAM,2020,9,19,173,671,170,,,,
90872,LATAM,2020,10,21,169,732,169,,,,
90872,LATAM,2020,11,12,101,386,102,,,,
90872,LATAM,2020,12,15,142,455,111,,,,
90885,\N,2020,7,7,34,68,21,,,,
90885,\N,2020,8,15,61,127,41,,,,
90885,\N,2020,9,11,46,154,32,,,,
91932,EMEA,2020,6,14,110,110,21,,,,
91932,EMEA,2020,7,13,63,63,1,,,,
91932,EMEA,2020,8,12,62,62,3,,,,
91932,EMEA,2020,10,18,43,43,4,,,,
91937,EMEA,2020,6,9,25,25,1,,,,
91937,EMEA,2020,7,12,31,31,2,,,,
91937,EMEA,2020,8,11,23,23,2,,,,
91937,EMEA,2020,10,9,11,11,1,,,,
91942,EMEA,2020,6,5,5,5,0,,,,
91942,EMEA,2020,7,2,2,2,1,,,,
91942,EMEA,2020,10,12,13,13,1,,,,
91959,EMEA,2020,6,8,18,18,0,,,,
91959,EMEA,2020,7,4,5,5,1,,,,
91959,EMEA,2020,8,7,7,7,1,,,,
91959,EMEA,2020,10,3,4,4,1,,,,
91963,\N,2020,6,1,1,1,1,,,,
91964,EMEA,2020,6,1,1,1,0,,,,
91964,EMEA,2020,7,9,10,10,0,,,,
91964,EMEA,2020,8,2,3,3,0,,,,
91964,EMEA,2020,10,3,5,5,0,,,,
93406,EMEA,2020,5,7,13,\N,\N,,,,
93406,EMEA,2020,6,19,267,920,158,,,,
93406,EMEA,2020,7,14,135,287,90,,,,
93406,EMEA,2020,8,14,142,491,102,,,,
93406,EMEA,2020,9,18,183,467,78,,,,
93406,EMEA,2020,10,13,116,317,56,,,,
93406,EMEA,2020,11,14,105,295,51,,,,
93406,EMEA,2020,12,12,112,386,71,,,,
93408,EMEA,2020,5,6,6,\N,\N,,,,
93408,EMEA,2020,6,17,180,337,128,,,,
93408,EMEA,2020,7,12,110,186,68,,,,
93408,EMEA,2020,8,11,111,282,57,,,,
93408,EMEA,2020,9,12,102,240,68,,,,
93408,EMEA,2020,10,7,37,74,21,,,,
93408,EMEA,2020,11,14,74,171,68,,,,
93408,EMEA,2020,12,7,44,79,34,,,,
93456,\N,2020,5,3,10,\N,\N,,,,
93456,\N,2020,6,15,203,309,99,,,,
93456,\N,2020,7,13,129,395,130,,,,
93456,\N,2020,8,10,90,383,82,,,,
93456,\N,2020,9,17,129,497,99,,,,
93456,\N,2020,10,18,154,665,221,,,,
93456,\N,2020,11,15,100,289,73,,,,
93456,\N,2020,12,12,99,257,84,,,,
93459,EMEA,2020,5,7,13,\N,\N,,,,
93459,EMEA,2020,6,21,201,1014,130,,,,
93459,EMEA,2020,7,12,97,325,50,,,,
93459,EMEA,2020,8,12,114,234,61,,,,
93459,EMEA,2020,9,17,133,383,84,,,,
93459,EMEA,2020,10,16,128,376,76,,,,
93459,EMEA,2020,11,15,103,300,59,,,,
93459,EMEA,2020,12,12,89,220,66,,,,
93463,EMEA,2020,5,3,5,\N,\N,,,,
93463,EMEA,2020,6,14,93,210,58,,,,
93463,EMEA,2020,7,19,114,268,133,,,,
93463,EMEA,2020,8,13,98,252,84,,,,
93463,EMEA,2020,9,21,140,333,55,,,,
93463,EMEA,2020,10,16,103,306,72,,,,
93463,EMEA,2020,11,20,123,370,83,,,,
93463,EMEA,2020,12,16,99,297,52,,,,
93538,EMEA,2020,6,13,29,29,0,,,,
93538,EMEA,2020,7,14,48,48,3,,,,
93538,EMEA,2020,8,6,11,11,0,,,,
93538,EMEA,2020,10,4,5,5,0,,,,
93540,EMEA,2020,6,15,99,99,2,,,,
93540,EMEA,2020,7,19,113,113,6,,,,
93540,EMEA,2020,8,17,84,84,1,,,,
93540,EMEA,2020,10,9,17,17,0,,,,
93544,EMEA,2020,6,8,13,13,0,,,,
93544,EMEA,2020,7,16,39,39,5,,,,
93544,EMEA,2020,8,10,28,28,8,,,,
93544,EMEA,2020,10,7,22,22,2,,,,
94589,EMEA,2020,6,13,109,117,26,,,,
94589,EMEA,2020,7,17,91,158,63,,,,
94589,EMEA,2020,8,17,106,235,70,,,,
94589,EMEA,2020,9,21,130,270,59,,,,
94589,EMEA,2020,10,20,115,235,76,,,,
94589,EMEA,2020,11,17,96,186,33,,,,
94589,EMEA,2020,12,16,93,223,34,,,,
94627,EMEA,2020,10,8,32,32,1,,,,
95111,EMEA,2020,5,1,1,\N,\N,,,,
95111,EMEA,2020,6,21,200,272,81,,,,
95111,EMEA,2020,7,16,123,232,48,,,,
95111,EMEA,2020,8,12,78,141,30,,,,
95111,EMEA,2020,9,20,198,429,110,,,,
95111,EMEA,2020,10,20,204,465,93,,,,
95111,EMEA,2020,11,19,200,441,70,,,,
95111,EMEA,2020,12,15,156,332,62,,,,
95124,LATAM,2020,5,3,5,\N,\N,,,,
95124,LATAM,2020,6,17,151,374,70,,,,
95124,LATAM,2020,7,16,140,362,60,,,,
95124,LATAM,2020,8,17,141,349,64,,,,
95124,LATAM,2020,9,18,144,398,81,,,,
95124,LATAM,2020,10,21,149,583,146,,,,
95124,LATAM,2020,11,19,164,482,141,,,,
95124,LATAM,2020,12,17,123,351,81,,,,
95127,LATAM,2020,5,3,4,\N,\N,,,,
95127,LATAM,2020,6,17,271,801,98,,,,
95127,LATAM,2020,7,18,190,778,75,,,,
95127,LATAM,2020,8,18,237,661,93,,,,
95127,LATAM,2020,9,17,192,572,121,,,,
95127,LATAM,2020,10,21,208,886,180,,,,
95127,LATAM,2020,11,18,187,650,151,,,,
95127,LATAM,2020,12,14,137,479,74,,,,
95161,LATAM,2020,6,17,203,567,139,,,,
95161,LATAM,2020,7,16,188,547,170,,,,
95161,LATAM,2020,8,17,195,680,149,,,,
95161,LATAM,2020,9,18,216,733,159,,,,
95161,LATAM,2020,10,21,234,639,121,,,,
95161,LATAM,2020,11,14,170,459,175,,,,
95161,LATAM,2020,12,14,163,372,134,,,,
95221,LATAM,2020,5,5,12,\N,\N,,,,
95221,LATAM,2020,6,16,130,337,24,,,,
95221,LATAM,2020,7,18,140,372,54,,,,
95221,LATAM,2020,8,16,112,408,57,,,,
95221,LATAM,2020,9,20,181,432,125,,,,
95221,LATAM,2020,10,21,134,363,93,,,,
95221,LATAM,2020,11,16,156,395,100,,,,
95221,LATAM,2020,12,14,99,309,68,,,,
95229,AMER,2020,5,10,26,\N,\N,,,,
95229,AMER,2020,6,20,263,1038,152,,,,
95229,AMER,2020,7,15,201,900,88,,,,
95229,AMER,2020,8,17,208,912,105,,,,
95229,AMER,2020,9,20,244,405,112,,,,
95229,AMER,2020,10,19,208,427,97,,,,
95229,AMER,2020,11,14,158,344,61,,,,
95229,AMER,2020,12,13,150,299,71,,,,
95233,EMEA,2020,10,11,30,57,9,,,,
95233,EMEA,2020,11,12,20,45,8,,,,
95233,EMEA,2020,12,12,54,109,26,,,,
95235,EMEA,2020,5,5,8,\N,\N,,,,
95235,EMEA,2020,6,17,189,445,121,,,,
95235,EMEA,2020,7,11,108,225,73,,,,
95235,EMEA,2020,8,13,154,383,160,,,,
95235,EMEA,2020,9,18,213,401,143,,,,
95235,EMEA,2020,10,14,126,330,105,,,,
95235,EMEA,2020,11,13,123,261,95,,,,
95235,EMEA,2020,12,14,147,427,91,,,,
95285,EMEA,2020,10,1,1,\N,\N,,,,
95285,EMEA,2020,11,11,47,63,19,,,,
95285,EMEA,2020,12,12,37,68,19,,,,
95299,LATAM,2020,5,2,7,\N,\N,,,,
95299,LATAM,2020,6,17,135,265,42,,,,
95299,LATAM,2020,7,14,112,217,39,,,,
95299,LATAM,2020,8,17,138,319,65,,,,
95299,LATAM,2020,9,19,150,465,74,,,,
95299,LATAM,2020,10,22,135,542,76,,,,
95299,LATAM,2020,11,18,106,384,66,,,,
95299,LATAM,2020,12,12,75,287,54,,,,
95317,EMEA,2020,5,3,3,\N,\N,,,,
95317,EMEA,2020,6,19,172,518,132,,,,
95317,EMEA,2020,7,13,112,197,41,,,,
95317,EMEA,2020,8,12,119,233,82,,,,
95317,EMEA,2020,9,13,89,127,48,,,,
95317,EMEA,2020,10,14,93,142,69,,,,
95317,EMEA,2020,11,11,62,130,41,,,,
95317,EMEA,2020,12,13,78,195,57,,,,
95488,\N,2020,5,2,3,\N,\N,,,,
95488,\N,2020,6,12,106,307,44,,,,
95488,\N,2020,7,9,46,107,37,,,,
95488,\N,2020,8,16,98,270,66,,,,
95488,\N,2020,9,17,99,313,51,,,,
95488,\N,2020,10,16,123,371,75,,,,
95488,\N,2020,11,12,93,280,41,,,,
95488,\N,2020,12,10,83,262,30,,,,
95665,LATAM,2020,5,3,5,\N,\N,,,,
95665,LATAM,2020,6,11,83,197,77,,,,
95665,LATAM,2020,7,13,114,223,58,,,,
95665,LATAM,2020,8,15,134,305,72,,,,
95665,LATAM,2020,9,15,134,370,72,,,,
95665,LATAM,2020,10,21,163,623,108,,,,
95665,LATAM,2020,11,8,62,185,37,,,,
95783,EMEA,2020,6,11,68,68,20,,,,
95783,EMEA,2020,7,16,75,75,6,,,,
95783,EMEA,2020,8,14,76,76,0,,,,
95783,EMEA,2020,10,19,56,56,1,,,,
95953,\N,2020,7,12,105,259,62,,,,
95953,\N,2020,8,9,72,199,25,,,,
95953,\N,2020,9,21,165,384,46,,,,
95953,\N,2020,10,19,156,360,95,,,,
95953,\N,2020,11,9,73,192,15,,,,
95953,\N,2020,12,13,110,242,32,,,,
96070,AMER,2020,5,8,25,\N,\N,,,,
96070,AMER,2020,6,17,167,542,98,,,,
96070,AMER,2020,7,19,205,926,122,,,,
96070,AMER,2020,8,12,134,764,86,,,,
96070,AMER,2020,9,21,256,860,99,,,,
96070,AMER,2020,10,20,225,579,60,,,,
96070,AMER,2020,11,15,209,691,131,,,,
96070,AMER,2020,12,14,167,719,89,,,,
96072,APAC,2020,5,1,1,\N,\N,,,,
96072,APAC,2020,6,15,184,350,92,,,,
96072,APAC,2020,7,17,214,495,137,,,,
96072,APAC,2020,8,10,130,328,107,,,,
96072,APAC,2020,9,22,265,568,176,,,,
96072,APAC,2020,10,19,217,565,105,,,,
96072,APAC,2020,11,16,179,535,120,,,,
96072,APAC,2020,12,9,114,321,102,,,,
96078,AMER,2020,5,7,19,\N,\N,,,,
96078,AMER,2020,6,17,157,457,105,,,,
96078,AMER,2020,7,19,199,700,151,,,,
96078,AMER,2020,8,13,139,595,99,,,,
96078,AMER,2020,9,21,212,484,132,,,,
96078,AMER,2020,10,17,158,398,80,,,,
96078,AMER,2020,11,16,154,407,123,,,,
96078,AMER,2020,12,16,151,411,80,,,,
96089,LATAM,2020,5,4,6,\N,\N,,,,
96089,LATAM,2020,6,17,185,317,84,,,,
96089,LATAM,2020,7,14,137,343,44,,,,
96089,LATAM,2020,8,17,130,517,78,,,,
96089,LATAM,2020,9,17,114,395,70,,,,
96089,LATAM,2020,10,19,115,468,107,,,,
96089,LATAM,2020,11,16,105,470,131,,,,
96089,LATAM,2020,12,10,69,326,77,,,,
96090,LATAM,2020,5,1,1,\N,\N,,,,
96090,LATAM,2020,6,17,219,518,96,,,,
96090,LATAM,2020,7,15,158,427,92,,,,
96090,LATAM,2020,8,16,187,886,118,,,,
96090,LATAM,2020,9,19,202,822,110,,,,
96090,LATAM,2020,10,19,202,639,102,,,,
96090,LATAM,2020,11,14,147,504,102,,,,
96090,LATAM,2020,12,14,130,465,58,,,,
96112,LATAM,2020,5,3,3,\N,\N,,,,
96112,LATAM,2020,6,14,110,237,39,,,,
96112,LATAM,2020,7,16,133,249,77,,,,
96112,LATAM,2020,8,15,125,279,67,,,,
96112,LATAM,2020,9,19,153,457,83,,,,
96112,LATAM,2020,10,15,110,356,62,,,,
96112,LATAM,2020,11,13,108,369,70,,,,
96112,LATAM,2020,12,10,87,280,54,,,,
96174,EMEA,2020,5,2,3,\N,\N,,,,
96174,EMEA,2020,6,16,121,415,104,,,,
96174,EMEA,2020,7,19,124,414,120,,,,
96174,EMEA,2020,8,15,97,276,88,,,,
96174,EMEA,2020,9,20,127,223,82,,,,
96174,EMEA,2020,10,19,121,288,87,,,,
96174,EMEA,2020,11,19,118,356,99,,,,
96174,EMEA,2020,12,14,87,328,52,,,,
96175,\N,2020,5,3,3,\N,\N,,,,
96175,\N,2020,6,17,130,234,41,,,,
96175,\N,2020,7,16,101,186,35,,,,
96175,\N,2020,8,8,52,138,32,,,,
96175,\N,2020,9,15,97,250,54,,,,
96194,APAC,2020,5,1,2,\N,\N,,,,
96194,APAC,2020,6,17,118,216,30,,,,
96194,APAC,2020,7,16,203,525,106,,,,
96194,APAC,2020,8,12,76,194,26,,,,
96194,APAC,2020,9,21,143,361,53,,,,
96194,APAC,2020,10,16,102,246,41,,,,
96194,APAC,2020,11,17,128,250,51,,,,
96194,APAC,2020,12,4,60,165,47,,,,
96212,LATAM,2020,5,7,24,\N,\N,,,,
96212,LATAM,2020,6,16,155,720,182,,,,
96212,LATAM,2020,7,15,136,621,124,,,,
96212,LATAM,2020,8,16,145,646,95,,,,
96212,LATAM,2020,9,21,197,817,120,,,,
96212,LATAM,2020,10,21,200,938,160,,,,
96212,LATAM,2020,11,11,112,549,228,,,,
96212,LATAM,2020,12,10,85,396,115,,,,
96305,APAC,2020,5,2,2,\N,\N,,,,
96305,APAC,2020,6,10,79,134,27,,,,
96305,APAC,2020,7,11,89,125,17,,,,
96305,APAC,2020,8,9,68,170,24,,,,
96305,APAC,2020,9,2,17,36,3,,,,
96315,LATAM,2020,5,3,5,\N,\N,,,,
96315,LATAM,2020,6,17,155,310,91,,,,
96315,LATAM,2020,7,18,137,197,35,,,,
96315,LATAM,2020,8,15,105,190,61,,,,
96315,LATAM,2020,9,21,196,388,129,,,,
96315,LATAM,2020,10,21,166,405,161,,,,
96315,LATAM,2020,11,16,108,225,92,,,,
96315,LATAM,2020,12,10,65,173,47,,,,
96316,LATAM,2020,5,2,3,\N,\N,,,,
96316,LATAM,2020,6,18,158,378,45,,,,
96316,LATAM,2020,7,17,197,213,26,,,,
96316,LATAM,2020,8,13,92,200,41,,,,
96316,LATAM,2020,9,20,133,248,43,,,,
96316,LATAM,2020,10,21,136,218,37,,,,
96316,LATAM,2020,11,13,87,157,36,,,,
96316,LATAM,2020,12,13,90,170,37,,,,
96423,EMEA,2020,5,7,12,\N,\N,,,,
96423,EMEA,2020,6,12,85,103,31,,,,
96423,EMEA,2020,7,10,53,76,15,,,,
96423,EMEA,2020,8,13,95,141,36,,,,
96423,EMEA,2020,9,16,94,189,31,,,,
96423,EMEA,2020,10,17,106,258,75,,,,
96423,EMEA,2020,11,17,105,273,81,,,,
96423,EMEA,2020,12,12,71,170,36,,,,
96517,LATAM,2020,5,3,3,\N,\N,,,,
96517,LATAM,2020,6,17,191,360,80,,,,
96517,LATAM,2020,7,14,114,440,136,,,,
